Country,Customer ID,revenue,country_customer_rank
United Kingdom,13939.0,1560.96,1752
United Kingdom,15466.0,1560.46,1753
United Kingdom,16394.0,1555.34,1754
United Kingdom,14236.0,1555.34,1754
United Kingdom,15149.0,1554.6100000000001,1756
United Kingdom,18149.0,1553.96,1757
United Kingdom,13360.0,1553.65,1758
United Kingdom,14078.0,1553.47,1759
United Kingdom,15074.0,1553.13,1760
United Kingdom,13377.0,1552.88,1761
United Kingdom,17851.0,1552.35,1762
United Kingdom,17323.0,1551.04,1763
United Kingdom,14987.0,1550.6499999999999,1764
United Kingdom,14186.0,1550.63,1765
United Kingdom,16366.0,1548.13,1766
United Kingdom,17454.0,1547.94,1767
United Kingdom,14754.0,1547.93,1768
United Kingdom,16461.0,1545.83,1769
United Kingdom,16790.0,1545.6200000000001,1770
United Kingdom,16017.0,1545.58,1771
United Kingdom,18036.0,1545.49,1772
United Kingdom,15732.0,1543.97,1773
United Kingdom,16915.0,1543.18,1774
United Kingdom,13783.0,1542.09,1775
United Kingdom,17837.0,1541.23,1776
United Kingdom,13310.0,1541.2,1777
United Kingdom,15987.0,1535.99,1778
United Kingdom,15798.0,1535.37,1779
United Kingdom,14695.0,1534.22,1780
United Kingdom,18252.0,1533.69,1781
United Kingdom,16491.0,1533.16,1782
United Kingdom,14567.0,1530.3600000000001,1783
United Kingdom,15701.0,1529.0,1784
United Kingdom,17990.0,1527.6100000000001,1785
United Kingdom,12926.0,1523.97,1786
United Kingdom,16244.0,1522.75,1787
United Kingdom,15587.0,1522.08,1788
United Kingdom,16066.0,1521.04,1789
United Kingdom,14055.0,1520.96,1790
United Kingdom,14264.0,1517.3600000000001,1791
United Kingdom,14068.0,1516.72,1792
United Kingdom,14267.0,1516.24,1793
United Kingdom,13791.0,1516.0,1794
United Kingdom,14220.0,1515.0,1795
United Kingdom,14682.0,1514.81,1796
United Kingdom,17764.0,1513.57,1797
United Kingdom,17610.0,1511.94,1798
United Kingdom,17977.0,1511.45,1799
United Kingdom,16037.0,1509.3400000000001,1800
United Kingdom,15948.0,1509.0900000000001,1801
United Kingdom,16910.0,1508.96,1802
United Kingdom,13158.0,1508.18,1803
United Kingdom,15261.0,1508.0,1804
United Kingdom,17179.0,1507.26,1805
United Kingdom,18022.0,1507.25,1806
United Kingdom,15110.0,1505.8500000000001,1807
United Kingdom,16450.0,1505.73,1808
United Kingdom,14802.0,1502.98,1809
United Kingdom,16714.0,1497.33,1810
United Kingdom,15590.0,1496.6,1811
United Kingdom,16340.0,1496.24,1812
United Kingdom,15173.0,1494.6,1813
United Kingdom,14894.0,1492.81,1814
United Kingdom,16239.0,1492.2,1815
United Kingdom,16314.0,1491.4,1816
United Kingdom,18268.0,1490.23,1817
United Kingdom,13042.0,1488.59,1818
United Kingdom,17290.0,1487.96,1819
United Kingdom,14609.0,1486.2,1820
United Kingdom,16654.0,1484.07,1821
United Kingdom,15630.0,1481.4,1822
United Kingdom,15101.0,1477.94,1823
United Kingdom,13240.0,1475.79,1824
United Kingdom,14246.0,1474.06,1825
United Kingdom,16907.0,1470.89,1826
United Kingdom,17590.0,1468.02,1827
United Kingdom,13500.0,1466.3,1828
United Kingdom,16419.0,1463.7,1829
United Kingdom,12882.0,1463.04,1830
United Kingdom,16586.0,1462.78,1831
United Kingdom,18196.0,1457.19,1832
United Kingdom,16835.0,1456.66,1833
United Kingdom,14829.0,1455.8700000000001,1834
United Kingdom,15071.0,1455.5600000000002,1835
United Kingdom,16569.0,1455.23,1836
United Kingdom,13649.0,1453.68,1837
United Kingdom,12970.0,1453.6,1838
United Kingdom,17259.0,1452.39,1839
United Kingdom,13165.0,1451.16,1840
United Kingdom,13361.0,1450.5,1841
United Kingdom,14657.0,1450.19,1842
United Kingdom,16121.0,1450.04,1843
United Kingdom,15876.0,1449.14,1844
United Kingdom,13023.0,1449.03,1845
United Kingdom,15076.0,1447.74,1846
United Kingdom,17582.0,1446.95,1847
United Kingdom,17073.0,1446.09,1848
United Kingdom,13583.0,1445.031,1849
United Kingdom,15636.0,1444.5800000000002,1850
United Kingdom,17175.0,1443.69,1851
United Kingdom,17734.0,1442.32,1852
United Kingdom,18106.0,1441.06,1853
United Kingdom,18066.0,1440.4,1854
United Kingdom,13543.0,1439.61,1855
United Kingdom,14071.0,1437.57,1856
United Kingdom,16088.0,1437.43,1857
United Kingdom,13278.0,1435.85,1858
United Kingdom,16140.0,1433.46,1859
United Kingdom,17941.0,1433.28,1860
United Kingdom,13531.0,1433.07,1861
United Kingdom,13475.0,1431.78,1862
United Kingdom,15427.0,1430.54,1863
United Kingdom,15468.0,1430.48,1864
United Kingdom,14684.0,1430.03,1865
United Kingdom,13159.0,1429.35,1866
United Kingdom,15889.0,1427.6,1867
United Kingdom,14412.0,1426.19,1868
United Kingdom,17411.0,1425.38,1869
United Kingdom,18221.0,1424.94,1870
United Kingdom,16980.0,1422.83,1871
United Kingdom,17438.0,1422.77,1872
United Kingdom,15106.0,1422.52,1873
United Kingdom,16463.0,1422.4,1874
United Kingdom,14019.0,1421.61,1875
United Kingdom,15799.0,1421.34,1876
United Kingdom,16173.0,1418.32,1877
United Kingdom,17856.0,1418.03,1878
United Kingdom,15223.0,1417.95,1879
United Kingdom,16245.0,1413.66,1880
United Kingdom,17496.0,1412.89,1881
United Kingdom,15237.0,1412.32,1882
United Kingdom,16848.0,1411.62,1883
United Kingdom,15444.0,1411.21,1884
United Kingdom,16906.0,1410.92,1885
United Kingdom,17714.0,1410.18,1886
United Kingdom,17545.0,1409.86,1887
United Kingdom,16854.0,1408.96,1888
United Kingdom,13049.0,1408.24,1889
United Kingdom,15652.0,1405.94,1890
United Kingdom,14909.0,1404.68,1891
United Kingdom,18189.0,1403.73,1892
United Kingdom,15186.0,1403.2,1893
United Kingdom,13259.0,1402.54,1894
United Kingdom,14687.0,1402.06,1895
United Kingdom,18202.0,1396.99,1896
United Kingdom,16129.0,1396.05,1897
United Kingdom,15322.0,1390.86,1898
United Kingdom,15141.0,1388.47,1899
United Kingdom,12952.0,1387.79,1900
United Kingdom,13382.0,1387.58,1901
United Kingdom,15996.0,1386.4,1902
United Kingdom,16167.0,1386.12,1903
United Kingdom,18167.0,1384.8600000000001,1904
United Kingdom,13572.0,1384.25,1905
United Kingdom,14116.0,1382.74,1906
United Kingdom,16389.0,1382.07,1907
United Kingdom,14861.0,1380.73,1908
United Kingdom,15751.0,1380.44,1909
United Kingdom,13821.0,1379.08,1910
United Kingdom,17878.0,1378.93,1911
United Kingdom,13074.0,1378.74,1912
United Kingdom,12886.0,1378.4,1913
United Kingdom,16727.0,1377.77,1914
United Kingdom,14853.0,1376.87,1915
United Kingdom,14662.0,1376.43,1916
United Kingdom,15580.0,1375.39,1917
United Kingdom,13579.0,1374.34,1918
United Kingdom,14434.0,1372.8,1919
United Kingdom,15453.0,1371.77,1920
United Kingdom,14538.0,1370.8400000000001,1921
United Kingdom,13155.0,1370.48,1922
United Kingdom,14316.0,1370.34,1923
United Kingdom,16300.0,1367.32,1924
United Kingdom,13035.0,1364.2,1925
United Kingdom,14577.0,1364.15,1926
United Kingdom,14114.0,1364.09,1927
United Kingdom,13760.0,1363.64,1928
United Kingdom,16588.0,1361.28,1929
United Kingdom,13396.0,1360.99,1930
United Kingdom,16384.0,1358.95,1931
United Kingdom,17150.0,1357.95,1932
United Kingdom,17429.0,1357.46,1933
United Kingdom,12875.0,1356.9900000000002,1934
United Kingdom,17054.0,1356.33,1935
United Kingdom,15116.0,1352.75,1936
United Kingdom,16079.0,1352.0,1937
United Kingdom,16367.0,1350.48,1938
United Kingdom,17025.0,1349.67,1939
United Kingdom,14847.0,1348.95,1940
United Kingdom,15411.0,1348.93,1941
United Kingdom,16669.0,1348.88,1942
United Kingdom,14320.0,1346.75,1943
United Kingdom,13639.0,1346.27,1944
United Kingdom,15398.0,1345.53,1945
United Kingdom,14550.0,1345.06,1946
United Kingdom,15154.0,1343.72,1947
United Kingdom,14618.0,1342.32,1948
United Kingdom,18085.0,1341.8500000000001,1949
United Kingdom,13743.0,1341.6,1950
United Kingdom,17499.0,1341.39,1951
United Kingdom,17951.0,1340.5800000000002,1952
United Kingdom,13803.0,1338.91,1953
United Kingdom,13506.0,1338.08,1954
United Kingdom,13220.0,1336.0900000000001,1955
United Kingdom,12919.0,1335.19,1956
United Kingdom,17033.0,1332.79,1957
United Kingdom,17932.0,1331.57,1958
United Kingdom,14899.0,1331.38,1959
United Kingdom,16295.0,1328.55,1960
United Kingdom,13232.0,1328.35,1961
United Kingdom,14712.0,1328.07,1962
United Kingdom,15146.0,1327.16,1963
United Kingdom,14956.0,1325.0,1964
United Kingdom,12960.0,1322.0700000000002,1965
United Kingdom,14591.0,1320.21,1966
United Kingdom,14921.0,1316.07,1967
United Kingdom,14511.0,1314.81,1968
United Kingdom,14973.0,1314.45,1969
United Kingdom,16296.0,1313.67,1970
United Kingdom,13282.0,1313.19,1971
United Kingdom,16756.0,1312.3700000000001,1972
United Kingdom,12987.0,1312.21,1973
United Kingdom,17027.0,1310.63,1974
United Kingdom,13855.0,1310.34,1975
United Kingdom,16377.0,1308.48,1976
United Kingdom,13328.0,1308.48,1976
United Kingdom,13846.0,1307.79,1978
United Kingdom,16282.0,1307.58,1979
United Kingdom,16894.0,1306.96,1980
United Kingdom,15677.0,1305.6299999999999,1981
United Kingdom,14297.0,1305.33,1982
United Kingdom,15813.0,1303.91,1983
United Kingdom,15400.0,1302.3,1984
United Kingdom,16370.0,1301.91,1985
United Kingdom,16574.0,1301.78,1986
United Kingdom,14284.0,1299.65,1987
United Kingdom,14480.0,1299.52,1988
United Kingdom,16943.0,1299.49,1989
United Kingdom,16464.0,1298.66,1990
United Kingdom,18286.0,1296.43,1991
United Kingdom,16929.0,1295.39,1992
United Kingdom,13440.0,1295.25,1993
United Kingdom,16212.0,1293.71,1994
United Kingdom,15621.0,1293.03,1995
United Kingdom,16777.0,1292.18,1996
United Kingdom,15471.0,1292.01,1997
United Kingdom,16744.0,1291.91,1998
United Kingdom,17109.0,1291.71,1999
United Kingdom,14619.0,1291.24,2000
United Kingdom,14856.0,1290.53,2001
United Kingdom,16372.0,1290.31,2002
United Kingdom,15171.0,1289.5,2003
United Kingdom,14679.0,1289.44,2004
United Kingdom,15774.0,1288.34,2005
United Kingdom,15136.0,1286.7,2006
United Kingdom,16608.0,1286.6200000000001,2007
United Kingdom,16949.0,1286.27,2008
United Kingdom,13300.0,1285.51,2009
United Kingdom,13617.0,1278.75,2010
United Kingdom,17521.0,1278.06,2011
United Kingdom,16951.0,1277.75,2012
United Kingdom,14478.0,1276.66,2013
United Kingdom,17034.0,1276.42,2014
United Kingdom,13916.0,1275.81,2015
United Kingdom,17142.0,1275.25,2016
United Kingdom,14820.0,1274.76,2017
United Kingdom,15809.0,1274.44,2018
United Kingdom,14167.0,1274.29,2019
United Kingdom,13138.0,1274.01,2020
United Kingdom,14490.0,1273.47,2021
United Kingdom,13443.0,1273.16,2022
United Kingdom,17478.0,1272.8000000000002,2023
United Kingdom,17341.0,1272.21,2024
United Kingdom,16222.0,1272.05,2025
United Kingdom,15439.0,1269.05,2026
United Kingdom,15584.0,1268.2,2027
United Kingdom,13892.0,1267.65,2028
United Kingdom,17037.0,1267.32,2029
United Kingdom,17531.0,1266.82,2030
United Kingdom,14487.0,1266.27,2031
United Kingdom,13515.0,1265.82,2032
United Kingdom,17635.0,1265.58,2033
United Kingdom,14379.0,1265.16,2034
United Kingdom,16842.0,1264.19,2035
United Kingdom,14427.0,1263.52,2036
United Kingdom,17759.0,1261.88,2037
United Kingdom,16688.0,1260.86,2038
United Kingdom,14984.0,1260.51,2039
United Kingdom,18035.0,1260.23,2040
United Kingdom,17343.0,1259.94,2041
United Kingdom,12993.0,1259.63,2042
United Kingdom,13689.0,1259.5,2043
United Kingdom,15009.0,1259.43,2044
United Kingdom,15651.0,1259.06,2045
United Kingdom,14474.0,1258.89,2046
United Kingdom,17481.0,1255.59,2047
United Kingdom,17862.0,1254.89,2048
United Kingdom,14419.0,1254.64,2049
United Kingdom,15064.0,1254.41,2050
United Kingdom,15441.0,1254.21,2051
United Kingdom,15664.0,1254.03,2052
United Kingdom,16292.0,1253.76,2053
United Kingdom,14725.0,1252.74,2054
United Kingdom,15579.0,1250.63,2055
United Kingdom,15599.0,1250.06,2056
United Kingdom,18135.0,1249.6200000000001,2057
United Kingdom,14020.0,1249.01,2058
United Kingdom,14383.0,1247.69,2059
United Kingdom,14240.0,1247.49,2060
United Kingdom,13860.0,1245.9,2061
United Kingdom,17076.0,1242.75,2062
United Kingdom,17529.0,1240.25,2063
United Kingdom,13863.0,1239.55,2064
United Kingdom,12985.0,1239.38,2065
United Kingdom,17796.0,1236.39,2066
United Kingdom,14231.0,1235.6200000000001,2067
United Kingdom,13201.0,1233.06,2068
United Kingdom,16527.0,1232.94,2069
United Kingdom,16159.0,1232.79,2070
United Kingdom,18080.0,1231.5,2071
United Kingdom,16723.0,1231.36,2072
United Kingdom,14821.0,1230.15,2073
United Kingdom,13019.0,1229.95,2074
United Kingdom,14871.0,1228.17,2075
United Kingdom,17342.0,1227.54,2076
United Kingdom,15800.0,1227.07,2077
United Kingdom,13402.0,1226.8500000000001,2078
United Kingdom,15269.0,1225.36,2079
United Kingdom,15303.0,1224.18,2080
United Kingdom,14428.0,1224.06,2081
United Kingdom,13787.0,1222.5,2082
United Kingdom,16946.0,1222.04,2083
United Kingdom,15376.0,1221.56,2084
United Kingdom,17132.0,1220.91,2085
United Kingdom,14430.0,1220.9,2086
United Kingdom,15004.0,1220.77,2087
United Kingdom,13243.0,1220.38,2088
United Kingdom,13299.0,1218.7,2089
United Kingdom,13304.0,1217.99,2090
United Kingdom,14698.0,1217.27,2091
United Kingdom,14512.0,1215.97,2092
United Kingdom,15661.0,1215.95,2093
United Kingdom,17410.0,1214.72,2094
United Kingdom,13405.0,1213.811,2095
United Kingdom,18263.0,1213.16,2096
United Kingdom,16872.0,1213.13,2097
United Kingdom,13918.0,1212.8400000000001,2098
United Kingdom,16653.0,1212.66,2099
United Kingdom,15377.0,1211.75,2100
United Kingdom,14193.0,1210.19,2101
United Kingdom,17653.0,1207.56,2102
United Kingdom,16830.0,1207.5,2103
United Kingdom,18193.0,1207.3500000000001,2104
United Kingdom,16762.0,1207.24,2105
United Kingdom,17360.0,1200.51,2106
United Kingdom,14446.0,1200.28,2107
United Kingdom,15181.0,1200.2,2108
United Kingdom,15600.0,1199.31,2109
United Kingdom,17397.0,1198.28,2110
United Kingdom,17713.0,1198.09,2111
United Kingdom,16307.0,1194.92,2112
United Kingdom,15145.0,1194.73,2113
United Kingdom,13723.0,1194.08,2114
United Kingdom,14382.0,1193.63,2115
United Kingdom,14201.0,1193.54,2116
United Kingdom,13293.0,1192.94,2117
United Kingdom,13976.0,1192.3600000000001,2118
United Kingdom,14213.0,1192.2,2119
United Kingdom,16501.0,1191.23,2120
United Kingdom,13882.0,1191.13,2121
United Kingdom,16471.0,1189.98,2122
United Kingdom,17239.0,1189.45,2123
United Kingdom,14275.0,1189.3799999999999,2124
United Kingdom,18057.0,1188.46,2125
United Kingdom,15573.0,1188.42,2126
United Kingdom,18181.0,1188.34,2127
United Kingdom,15737.0,1188.1200000000001,2128
United Kingdom,17800.0,1187.21,2129
United Kingdom,13388.0,1185.65,2130
United Kingdom,18060.0,1185.46,2131
United Kingdom,14206.0,1185.01,2132
United Kingdom,15259.0,1182.3799999999999,2133
United Kingdom,17021.0,1182.22,2134
United Kingdom,13526.0,1182.0,2135
United Kingdom,13395.0,1180.23,2136
United Kingdom,18277.0,1180.05,2137
United Kingdom,17058.0,1179.89,2138
United Kingdom,16614.0,1179.79,2139
United Kingdom,16693.0,1179.48,2140
United Kingdom,13797.0,1179.45,2141
United Kingdom,16345.0,1178.79,2142
United Kingdom,18025.0,1177.72,2143
United Kingdom,17539.0,1176.84,2144
United Kingdom,13233.0,1176.46,2145
United Kingdom,15210.0,1176.19,2146
United Kingdom,14370.0,1175.78,2147
United Kingdom,15994.0,1175.68,2148
United Kingdom,12885.0,1175.22,2149
United Kingdom,15068.0,1174.9,2150
United Kingdom,14126.0,1172.46,2151
United Kingdom,18071.0,1169.68,2152
United Kingdom,16926.0,1169.61,2153
United Kingdom,17373.0,1167.5,2154
United Kingdom,13497.0,1166.8300000000002,2155
United Kingdom,17950.0,1166.29,2156
United Kingdom,17664.0,1166.23,2157
United Kingdom,14693.0,1165.36,2158
United Kingdom,14261.0,1163.45,2159
United Kingdom,16800.0,1162.65,2160
United Kingdom,15347.0,1162.0,2161
United Kingdom,17525.0,1161.9,2162
United Kingdom,12972.0,1161.2,2163
United Kingdom,13897.0,1160.72,2164
United Kingdom,13459.0,1160.41,2165
United Kingdom,15088.0,1160.07,2166
United Kingdom,17978.0,1159.99,2167
United Kingdom,13601.0,1159.99,2167
United Kingdom,16838.0,1159.61,2169
United Kingdom,13499.0,1159.11,2170
United Kingdom,17513.0,1158.8,2171
United Kingdom,16184.0,1158.79,2172
United Kingdom,17169.0,1156.73,2173
United Kingdom,14788.0,1156.32,2174
United Kingdom,17127.0,1155.03,2175
United Kingdom,16637.0,1154.47,2176
United Kingdom,13462.0,1153.8500000000001,2177
United Kingdom,14818.0,1153.56,2178
United Kingdom,17984.0,1152.19,2179
United Kingdom,14475.0,1151.15,2180
United Kingdom,14308.0,1147.02,2181
United Kingdom,15038.0,1146.53,2182
United Kingdom,16766.0,1145.6,2183
United Kingdom,17477.0,1144.3,2184
United Kingdom,17770.0,1143.27,2185
United Kingdom,14585.0,1143.27,2185
United Kingdom,17201.0,1143.1,2187
United Kingdom,17908.0,1142.47,2188
United Kingdom,13856.0,1142.03,2189
United Kingdom,16270.0,1141.24,2190
United Kingdom,16521.0,1140.11,2191
United Kingdom,15586.0,1139.1,2192
United Kingdom,17500.0,1138.0,2193
United Kingdom,15879.0,1137.8,2194
United Kingdom,17302.0,1135.63,2195
United Kingdom,17866.0,1134.95,2196
United Kingdom,13109.0,1134.03,2197
United Kingdom,15022.0,1133.44,2198
United Kingdom,16989.0,1133.25,2199
United Kingdom,18125.0,1131.75,2200
United Kingdom,15500.0,1131.56,2201
United Kingdom,13393.0,1131.45,2202
United Kingdom,15695.0,1131.04,2203
United Kingdom,17622.0,1130.21,2204
United Kingdom,13447.0,1129.14,2205
United Kingdom,13145.0,1128.52,2206
United Kingdom,14450.0,1128.44,2207
United Kingdom,14671.0,1127.45,2208
United Kingdom,15969.0,1127.05,2209
United Kingdom,13167.0,1125.15,2210
United Kingdom,16306.0,1124.72,2211
United Kingdom,14479.0,1124.71,2212
United Kingdom,15882.0,1124.66,2213
United Kingdom,13778.0,1124.49,2214
United Kingdom,14917.0,1123.75,2215
United Kingdom,17492.0,1122.42,2216
United Kingdom,13486.0,1122.41,2217
United Kingdom,17562.0,1122.38,2218
United Kingdom,18218.0,1121.84,2219
United Kingdom,13368.0,1121.5,2220
United Kingdom,13589.0,1120.74,2221
United Kingdom,16955.0,1120.31,2222
United Kingdom,17007.0,1120.1,2223
United Kingdom,16354.0,1119.46,2224
United Kingdom,17423.0,1118.95,2225
United Kingdom,16430.0,1117.94,2226
United Kingdom,17788.0,1117.9,2227
United Kingdom,16278.0,1117.84,2228
United Kingdom,16769.0,1117.05,2229
United Kingdom,14080.0,1115.68,2230
United Kingdom,13509.0,1114.72,2231
United Kingdom,14672.0,1113.14,2232
United Kingdom,16139.0,1111.15,2233
United Kingdom,16702.0,1110.83,2234
United Kingdom,15069.0,1109.53,2235
United Kingdom,15559.0,1109.4,2236
United Kingdom,15828.0,1108.82,2237
United Kingdom,15933.0,1107.46,2238
United Kingdom,14375.0,1106.82,2239
United Kingdom,14891.0,1106.73,2240
United Kingdom,14102.0,1105.8799999999999,2241
United Kingdom,16895.0,1102.9,2242
United Kingdom,14948.0,1101.97,2243
United Kingdom,13295.0,1101.97,2243
United Kingdom,15574.0,1101.44,2245
United Kingdom,16014.0,1100.28,2246
United Kingdom,14009.0,1099.91,2247
United Kingdom,17137.0,1099.81,2248
United Kingdom,14971.0,1097.98,2249
United Kingdom,13835.0,1095.27,2250
United Kingdom,17703.0,1094.84,2251
United Kingdom,15745.0,1094.5900000000001,2252
United Kingdom,14460.0,1093.5,2253
United Kingdom,17726.0,1092.06,2254
United Kingdom,14199.0,1091.7,2255
United Kingdom,16805.0,1091.34,2256
United Kingdom,16211.0,1090.59,2257
United Kingdom,13853.0,1090.14,2258
United Kingdom,15254.0,1088.35,2259
United Kingdom,16188.0,1087.66,2260
United Kingdom,16223.0,1087.05,2261
United Kingdom,15763.0,1086.92,2262
United Kingdom,14139.0,1086.8,2263
United Kingdom,13546.0,1086.24,2264
United Kingdom,16298.0,1085.7,2265
United Kingdom,14013.0,1084.57,2266
United Kingdom,16533.0,1082.81,2267
United Kingdom,14805.0,1082.55,2268
United Kingdom,14083.0,1082.19,2269
United Kingdom,14561.0,1080.76,2270
United Kingdom,13744.0,1080.52,2271
United Kingdom,14343.0,1079.66,2272
United Kingdom,13726.0,1079.66,2272
United Kingdom,13567.0,1079.29,2274
United Kingdom,15546.0,1079.1000000000001,2275
United Kingdom,14352.0,1078.96,2276
United Kingdom,13656.0,1078.85,2277
United Kingdom,16183.0,1077.81,2278
United Kingdom,16642.0,1077.45,2279
United Kingdom,17366.0,1077.24,2280
United Kingdom,16071.0,1076.8,2281
United Kingdom,13607.0,1075.81,2282
United Kingdom,15912.0,1074.7,2283
United Kingdom,16231.0,1074.47,2284
United Kingdom,13727.0,1074.15,2285
United Kingdom,15238.0,1071.99,2286
United Kingdom,13467.0,1071.91,2287
United Kingdom,13521.0,1071.73,2288
United Kingdom,16593.0,1071.14,2289
United Kingdom,14484.0,1070.98,2290
